date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:07:59	105/105	---MCZ	200	added ('OK')	text/plain	date:Fri,%2005%20Feb%202021%2007:37:49%20GMT	https://junoon.me/robots.txt		(from )
13:08:00	67568/67568	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:37:50%20GMT	https://junoon.me/	C:/Users/vikrant/Website/junoon/junoon.me/index.html	(from )
13:08:00	3069/3069	---MCZ	200	added ('OK')	image/png	etag:W/%225f8944c7-bfd%22	https://junoon.me/wp-content/themes/junoon/images/apple-touch-icon.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/apple-touch-icon.png	(from https://junoon.me/)
13:08:00	2141/2141	---MCZ	200	added ('OK')	image/png	etag:W/%225f9437a4-85d%22	https://junoon.me/wp-content/themes/junoon/images/favicon-32x32.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/favicon-32x32.png	(from https://junoon.me/)
13:08:01	1482/1482	---MCZ	200	added ('OK')	image/png	etag:W/%225f9437a4-5ca%22	https://junoon.me/wp-content/themes/junoon/images/favicon-16x16.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/favicon-16x16.png	(from https://junoon.me/)
13:08:01	361/361	---M--	200	added ('OK')	application/octet-stream	etag:%225f894692-169%22	https://junoon.me/wp-content/themes/junoon/site.webmanifest	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/site.webmanifest	(from https://junoon.me/)
13:08:01	4496/4496	---MCZ	200	added ('OK')	text/css	etag:W/%2257c00421-1190%22	https://junoon.me/wp-content/plugins/sitepress-multilingual-cms/res/css/language-selector.css?v=3.5.1.1	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/plugins/sitepress-multilingual-cms/res/css/language-selector49c8.css	(from https://junoon.me/)
13:08:02	30068/30068	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Feb%202021%2007:37:52%20GMT	https://junoon.me/junoon.me	C:/Users/vikrant/Website/junoon/junoon.me/junoon.me	(from https://junoon.me/)
13:08:02	59637/59637	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f86ef1f-e8f5%22	https://junoon.me/wp-content/themes/junoon/images/junoon-og-image.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/junoon-og-image.jpg	(from https://junoon.me/)
13:08:04	74966/74966	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:37:53%20GMT	https://junoon.me/hi/	C:/Users/vikrant/Website/junoon/junoon.me/hi/index.html	(from https://junoon.me/)
13:08:04	18409/18409	---MC-	200	added ('OK')	application/rss+xml	etag:%22b9cfef8e31a913dec302b973c00c3cca%22	https://junoon.me/feed	C:/Users/vikrant/Website/junoon/junoon.me/feed	(from https://junoon.me/)
13:08:04	688/688	---MC-	200	added ('OK')	application/rss+xml	etag:%220504b3e1e91811ebcc3141d9370ab857%22	https://junoon.me/comments/feed	C:/Users/vikrant/Website/junoon/junoon.me/comments/feed	(from https://junoon.me/)
13:08:04	6594/6594	---MCZ	200	added ('OK')	text/css	etag:W/%225f7da7af-19c2%22	https://junoon.me/wp-content/plugins/post-category-image-with-grid-and-slider/assets/css/categoryimage-public.css?ver=1.3.2	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/plugins/post-category-image-with-grid-and-slider/assets/css/categoryimage-public9e1e.css	(from https://junoon.me/)
13:08:04	28266/28266	---MCZ	200	added ('OK')	text/css	etag:W/%22592d9510-6e6a%22	https://junoon.me/wp-content/themes/junoon/genericons/genericons.css?ver=3.4.1	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/genericons/genericons5589.css	(from https://junoon.me/)
13:08:05	70303/70303	---MCZ	200	added ('OK')	text/css	etag:W/%225f7eae2e-1129f%22	https://junoon.me/wp-content/themes/junoon/style.css?ver=4.9.16	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/style8d9d.css	(from https://junoon.me/)
13:08:05	34777/34777	---MCZ	200	added ('OK')	text/css	etag:W/%225f7d54e2-87d9%22	https://junoon.me/wp-content/plugins/sassy-social-share/public/css/sassy-social-share-public.css?ver=3.3.13	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/plugins/sassy-social-share/public/css/sassy-social-share-public477e.css	(from https://junoon.me/)
13:08:05	111645/111645	---MCZ	200	added ('OK')	text/css	etag:W/%225f7d54e2-1b41d%22	https://junoon.me/wp-content/plugins/sassy-social-share/admin/css/sassy-social-share-svg.css?ver=3.3.13	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/plugins/sassy-social-share/admin/css/sassy-social-share-svg477e.css	(from https://junoon.me/)
13:08:05	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%22573e5d38-2748%22	https://junoon.me/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/vikrant/Website/junoon/junoon.me/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://junoon.me/)
13:08:06	96874/96874	---M--	200	added ('OK')	application/javascript	etag:%225f7d6470-17a6a%22	https://junoon.me/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/Users/vikrant/Website/junoon/junoon.me/wp-includes/js/jquery/jqueryb8ff.js	(from https://junoon.me/)
13:08:07	794/794	---MCZ	200	added ('OK')	text/xml	date:Fri,%2005%20Feb%202021%2007:37:57%20GMT	https://junoon.me/xmlrpc.php?rsd	C:/Users/vikrant/Website/junoon/junoon.me/xmlrpc0db0.php	(from https://junoon.me/)
13:08:07	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a87460-415%22	https://junoon.me/wp-includes/wlwmanifest.xml	C:/Users/vikrant/Website/junoon/junoon.me/wp-includes/wlwmanifest.xml	(from https://junoon.me/)
13:08:07	54635/54635	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Feb%202021%2007:37:57%20GMT	https://junoon.me/wp-json/	C:/Users/vikrant/Website/junoon/junoon.me/wp-json/index.html	(from https://junoon.me/)
13:08:07	2137/2137	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Feb%202021%2007:37:57%20GMT	https://junoon.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjunoon.me%2F	C:/Users/vikrant/Website/junoon/junoon.me/wp-json/oembed/1.0/embedfb6e.json	(from https://junoon.me/)
13:08:08	2238/2238	---MCZ	200	added ('OK')	text/xml	date:Fri,%2005%20Feb%202021%2007:37:58%20GMT	https://junoon.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjunoon.me%2F&format=xml	C:/Users/vikrant/Website/junoon/junoon.me/wp-json/oembed/1.0/embed1084	(from https://junoon.me/)
13:08:08	121457/121457	---MCZ	200	added ('OK')	text/css	etag:W/%225f7d7ec4-1da71%22	https://junoon.me/wp-content/themes/junoon/styles/bootstrap.min.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/bootstrap.min.css	(from https://junoon.me/)
13:08:08	47620/47620	---MCZ	200	added ('OK')	text/css	etag:W/%225f7d7ec4-ba04%22	https://junoon.me/wp-content/themes/junoon/styles/animate.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/animate.css	(from https://junoon.me/)
13:08:09	1729/1729	---MCZ	200	added ('OK')	text/css	etag:W/%225f7d7ec4-6c1%22	https://junoon.me/wp-content/themes/junoon/styles/slick.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/slick.css	(from https://junoon.me/)
13:08:09	3145/3145	---MCZ	200	added ('OK')	text/css	etag:W/%225f7d7ec4-c49%22	https://junoon.me/wp-content/themes/junoon/styles/slick-theme.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/slick-theme.css	(from https://junoon.me/)
13:08:09	2331/2331	---MCZ	200	added ('OK')	text/css	etag:W/%225f9a9151-91b%22	https://junoon.me/wp-content/themes/junoon/styles/icomoon/style.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/icomoon/style.css	(from https://junoon.me/)
13:08:09	16521/16521	---MCZ	200	added ('OK')	text/css	etag:W/%225f7d7ec4-4089%22	https://junoon.me/wp-content/themes/junoon/styles/global.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/global.css	(from https://junoon.me/)
13:08:09	42618/42618	---MCZ	200	added ('OK')	text/css	etag:W/%22601a4efb-a67a%22	https://junoon.me/wp-content/themes/junoon/styles/style.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/style.css	(from https://junoon.me/)
13:08:10	7603/7603	---MCZ	200	added ('OK')	text/css	etag:W/%225f96a194-1db3%22	https://junoon.me/wp-content/themes/junoon/styles/vgnav.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/vgnav.css	(from https://junoon.me/)
13:08:10	1471/1471	---MCZ	200	added ('OK')	text/css	etag:W/%225f969d7e-5bf%22	https://junoon.me/wp-content/themes/junoon/styles/vgnav-theme.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/vgnav-theme.css	(from https://junoon.me/)
13:08:10	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%225f9457f7-d17%22	https://junoon.me/wp-content/themes/junoon/styles/owl.carousel.min.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/owl.carousel.min.css	(from https://junoon.me/)
13:08:10	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%225f9457f7-3f5%22	https://junoon.me/wp-content/themes/junoon/styles/owl.theme.default.min.css	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/styles/owl.theme.default.min.css	(from https://junoon.me/)
13:08:11	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2005%20Feb%202021%2007:38:01%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/vikrant/Website/junoon/www.googletagmanager.com/gtm.1f5445.delayed	(from https://junoon.me/)
13:08:12	44749/44749	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:02%20GMT	https://junoon.me/about	C:/Users/vikrant/Website/junoon/junoon.me/about.html	(from https://junoon.me/)
13:08:13	54112/54112	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:03%20GMT	https://junoon.me/trainings	C:/Users/vikrant/Website/junoon/junoon.me/trainings.html	(from https://junoon.me/)
13:08:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Feb%202021%2007:38:03%20GMT	https://junoon.me/basic-etiquette/	C:/Users/vikrant/Website/junoon/junoon.me/basic-etiquette/index.html	(from https://junoon.me/)
13:08:14	80467/80467	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:04%20GMT	https://junoon.me/research	C:/Users/vikrant/Website/junoon/junoon.me/research.html	(from https://junoon.me/)
13:08:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Feb%202021%2007:38:04%20GMT	https://junoon.me/how-to-find-a-job/	C:/Users/vikrant/Website/junoon/junoon.me/how-to-find-a-job/index.html	(from https://junoon.me/)
13:08:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Feb%202021%2007:38:04%20GMT	https://junoon.me/how-to-use-whatsapp/	C:/Users/vikrant/Website/junoon/junoon.me/how-to-use-whatsapp/index.html	(from https://junoon.me/)
13:08:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Feb%202021%2007:38:04%20GMT	https://junoon.me/how-to-use-a-computer/	C:/Users/vikrant/Website/junoon/junoon.me/how-to-use-a-computer/index.html	(from https://junoon.me/)
13:08:15	104188/104188	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:05%20GMT	https://junoon.me/jobs	C:/Users/vikrant/Website/junoon/junoon.me/jobs.html	(from https://junoon.me/)
13:08:16	72641/72641	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:06%20GMT	https://junoon.me/employer	C:/Users/vikrant/Website/junoon/junoon.me/employer.html	(from https://junoon.me/)
13:08:17	42925/42925	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:07%20GMT	https://junoon.me/applicant	C:/Users/vikrant/Website/junoon/junoon.me/applicant.html	(from https://junoon.me/)
13:08:17	308/308	---MCZ	200	added ('OK')	image/png	etag:W/%2257c00421-134%22	https://junoon.me/wp-content/plugins/sitepress-multilingual-cms/res/flags/hi.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/plugins/sitepress-multilingual-cms/res/flags/hi.png	(from https://junoon.me/)
13:08:17	351/351	---MCZ	200	added ('OK')	image/png	etag:W/%225f8d6179-15f%22	https://junoon.me/wp-content/plugins/sitepress-multilingual-cms/res/flags/en.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/plugins/sitepress-multilingual-cms/res/flags/en.png	(from https://junoon.me/)
13:08:24	3515463/3515463	---M--	200	added ('OK')	video/mp4	etag:%225f8d8d22-35a447%22	https://junoon.me/wp-content/themes/junoon/images/videos/auto-mechanic-video.mp4	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/videos/auto-mechanic-video.mp4	(from https://junoon.me/)
13:08:33	3727313/3727313	---M--	200	added ('OK')	video/mp4	etag:%225f8d8d6e-38dfd1%22	https://junoon.me/wp-content/themes/junoon/images/videos/construction-video.mp4	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/videos/construction-video.mp4	(from https://junoon.me/)
13:08:35	28496/28496	---MCZ	200	added ('OK')	image/png	etag:W/%225f7dc35a-6f50%22	https://junoon.me/wp-content/uploads/2020/10/Auto-Mechanic.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/uploads/2020/10/Auto-Mechanic.png	(from https://junoon.me/)
13:08:36	3616414/3616414	---M--	200	added ('OK')	video/mp4	etag:%225f8d8d84-372e9e%22	https://junoon.me/wp-content/themes/junoon/images/videos/mason-video.mp4	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/videos/mason-video.mp4	(from https://junoon.me/)
13:08:36	48987/48987	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:26%20GMT	https://junoon.me/training/auto-mechanic	C:/Users/vikrant/Website/junoon/junoon.me/training/auto-mechanic.html	(from https://junoon.me/)
13:08:36	11246/11246	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f7dc618-2bee%22	https://junoon.me/wp-content/uploads/2020/10/Carpenter-275x170.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/uploads/2020/10/Carpenter-275x170.jpg	(from https://junoon.me/)
13:08:36	3362874/3362874	---M--	200	added ('OK')	video/mp4	etag:%225f8d8d0f-33503a%22	https://junoon.me/wp-content/themes/junoon/images/videos/plumber-video.mp4	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/videos/plumber-video.mp4	(from https://junoon.me/)
13:08:37	48989/48989	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:27%20GMT	https://junoon.me/training/carpenter	C:/Users/vikrant/Website/junoon/junoon.me/training/carpenter.html	(from https://junoon.me/)
13:08:37	11906/11906	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f7dc629-2e82%22	https://junoon.me/wp-content/uploads/2020/10/Cleaning-275x170.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/uploads/2020/10/Cleaning-275x170.jpg	(from https://junoon.me/)
13:08:37	5265506/5265506	---M--	200	added ('OK')	video/mp4	etag:%225f8d8d4a-505862%22	https://junoon.me/wp-content/themes/junoon/images/videos/underlockdownvideo.mp4	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/videos/underlockdownvideo.mp4	(from https://junoon.me/)
13:08:38	48723/48723	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:28%20GMT	https://junoon.me/training/cleaning	C:/Users/vikrant/Website/junoon/junoon.me/training/cleaning.html	(from https://junoon.me/)
13:08:38	36258/36258	---MCZ	200	added ('OK')	image/png	etag:W/%225f7dc35c-8da2%22	https://junoon.me/wp-content/uploads/2020/10/Construction-Worker.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/uploads/2020/10/Construction-Worker.png	(from https://junoon.me/)
13:08:40	44857/44857	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:30%20GMT	https://junoon.me/training/construction-worker	C:/Users/vikrant/Website/junoon/junoon.me/training/construction-worker.html	(from https://junoon.me/)
13:08:40	25741/25741	---MCZ	200	added ('OK')	image/png	etag:W/%225f7dc35c-648d%22	https://junoon.me/wp-content/uploads/2020/10/Cooking-Assistant.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/uploads/2020/10/Cooking-Assistant.png	(from https://junoon.me/)
13:08:41	49507/49507	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:31%20GMT	https://junoon.me/training/cooking-assistant	C:/Users/vikrant/Website/junoon/junoon.me/training/cooking-assistant.html	(from https://junoon.me/)
13:08:41	17902/17902	---MCZ	200	added ('OK')	image/png	etag:W/%225f7dc35b-45ee%22	https://junoon.me/wp-content/uploads/2020/10/Delivery.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/uploads/2020/10/Delivery.png	(from https://junoon.me/)
13:08:42	48282/48282	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:32%20GMT	https://junoon.me/training/delivery	C:/Users/vikrant/Website/junoon/junoon.me/training/delivery.html	(from https://junoon.me/)
13:08:42	28278/28278	---MCZ	200	added ('OK')	image/png	etag:W/%225f7dc3f8-6e76%22	https://junoon.me/wp-content/uploads/2020/10/Driver.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/uploads/2020/10/Driver.png	(from https://junoon.me/)
13:08:43	48783/48783	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:33%20GMT	https://junoon.me/training/driver	C:/Users/vikrant/Website/junoon/junoon.me/training/driver.html	(from https://junoon.me/)
13:08:43	22556/22556	---MCZ	200	added ('OK')	image/png	etag:W/%225f7dc44c-581c%22	https://junoon.me/wp-content/uploads/2020/10/Electrician.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/uploads/2020/10/Electrician.png	(from https://junoon.me/)
13:08:44	48919/48919	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:34%20GMT	https://junoon.me/training/electrician	C:/Users/vikrant/Website/junoon/junoon.me/training/electrician.html	(from https://junoon.me/)
13:08:44	956/956	---M--	200	added ('OK')	image/png	etag:W/%225f8ebfa9-844%22	https://cdn1.droom.in/photos/images/droomresponsive/img/content/discovery/junoon/icons/solidarity.png	C:/Users/vikrant/Website/junoon/cdn1.droom.in/photos/images/droomresponsive/img/content/discovery/junoon/icons/solidarity.png	(from https://junoon.me/)
13:08:44	1178/1178	---M--	200	added ('OK')	image/png	etag:W/%225f8ebfa9-97f%22	https://cdn1.droom.in/photos/images/droomresponsive/img/content/discovery/junoon/icons/growth.png	C:/Users/vikrant/Website/junoon/cdn1.droom.in/photos/images/droomresponsive/img/content/discovery/junoon/icons/growth.png	(from https://junoon.me/)
13:08:45	868/868	---M--	200	added ('OK')	image/png	etag:W/%225f8ebfa9-7ae%22	https://cdn1.droom.in/photos/images/droomresponsive/img/content/discovery/junoon/icons/ContinuouDevelopment.png	C:/Users/vikrant/Website/junoon/cdn1.droom.in/photos/images/droomresponsive/img/content/discovery/junoon/icons/ContinuouDevelopment.png	(from https://junoon.me/)
13:08:45	1050/1050	---M--	200	added ('OK')	image/png	etag:W/%225f8ebfa9-8e6%22	https://cdn1.droom.in/photos/images/droomresponsive/img/content/discovery/junoon/icons/LongTermApproach.png	C:/Users/vikrant/Website/junoon/cdn1.droom.in/photos/images/droomresponsive/img/content/discovery/junoon/icons/LongTermApproach.png	(from https://junoon.me/)
13:08:45	97262/97262	---M-Z	200	added ('OK')	application/javascript	etag:%22a671d4d584ef50954e5cebb21da17065+gzip%22	https://platform.twitter.com/widgets.js	C:/Users/vikrant/Website/junoon/platform.twitter.com/widgets.js	(from https://junoon.me/)
13:08:45	97476/97476	---MCZ	200	added ('OK')	image/png	etag:W/%225f8f0ed1-17cc4%22	https://junoon.me/wp-content/themes/junoon/images/ahaan.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/ahaan.png	(from https://junoon.me/)
13:08:45	8176/8176	---MCZ	200	added ('OK')	image/png	etag:W/%225f8c7beb-1ff0%22	https://junoon.me/wp-content/themes/junoon/images/play_icon.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/play_icon.png	(from https://junoon.me/)
13:08:46	25147/25147	---M--	200	added ('OK')	image/jpeg	etag:%221602873561%22	https://img.youtube.com/vi/nzgDPbLV1I4/hqdefault.jpg	C:/Users/vikrant/Website/junoon/img.youtube.com/vi/nzgDPbLV1I4/hqdefault.jpg	(from https://junoon.me/)
13:08:46	13047/13047	---M--	200	added ('OK')	image/jpeg	etag:%221601363929%22	https://img.youtube.com/vi/FILwUPeALsY/hqdefault.jpg	C:/Users/vikrant/Website/junoon/img.youtube.com/vi/FILwUPeALsY/hqdefault.jpg	(from https://junoon.me/)
13:08:48	53096/53096	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:38%20GMT	https://junoon.me/adopt	C:/Users/vikrant/Website/junoon/junoon.me/adopt.html	(from https://junoon.me/)
13:08:48	8877/8877	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-22ad%22	https://junoon.me/wp-content/themes/junoon/images/companies/BSSV-Logo.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/BSSV-Logo.jpg	(from https://junoon.me/)
13:08:48	6765/6765	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-1a6d%22	https://junoon.me/wp-content/themes/junoon/images/companies/Fixcraft-Logo.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/Fixcraft-Logo.jpg	(from https://junoon.me/)
13:08:48	9928/9928	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-26c8%22	https://junoon.me/wp-content/themes/junoon/images/companies/Greencore-Logo.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/Greencore-Logo.jpg	(from https://junoon.me/)
13:08:48	7206/7206	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-1c26%22	https://junoon.me/wp-content/themes/junoon/images/companies/Heritage-Global-School.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/Heritage-Global-School.jpg	(from https://junoon.me/)
13:08:48	6489/6489	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-1959%22	https://junoon.me/wp-content/themes/junoon/images/companies/Kristar-Logo.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/Kristar-Logo.jpg	(from https://junoon.me/)
13:08:49	5439/5439	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-153f%22	https://junoon.me/wp-content/themes/junoon/images/companies/Rupa-Logo_Black-01.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/Rupa-Logo_Black-01.jpg	(from https://junoon.me/)
13:08:49	9462/9462	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-24f6%22	https://junoon.me/wp-content/themes/junoon/images/companies/Droom-Logo.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/Droom-Logo.jpg	(from https://junoon.me/)
13:08:49	6127/6127	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-17ef%22	https://junoon.me/wp-content/themes/junoon/images/companies/Renovite-Techologies-Logo.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/Renovite-Techologies-Logo.jpg	(from https://junoon.me/)
13:08:49	6208/6208	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-1840%22	https://junoon.me/wp-content/themes/junoon/images/companies/St-Kabir-School-Logo.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/St-Kabir-School-Logo.jpg	(from https://junoon.me/)
13:08:49	9126/9126	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-23a6%22	https://junoon.me/wp-content/themes/junoon/images/companies/TSB-Media-Venture.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/TSB-Media-Venture.jpg	(from https://junoon.me/)
13:08:50	7169/7169	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-1c01%22	https://junoon.me/wp-content/themes/junoon/images/companies/Value-360-Logo.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/Value-360-Logo.jpg	(from https://junoon.me/)
13:08:50	4339/4339	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225f92cc93-10f3%22	https://junoon.me/wp-content/themes/junoon/images/companies/ShopClues-Logo.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/companies/ShopClues-Logo.jpg	(from https://junoon.me/)
13:08:50	3243/3243	---MCZ	200	added ('OK')	image/png	etag:W/%22601a4afd-cab%22	https://junoon.me/wp-content/themes/junoon/images/press-release/yourstory.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/press-release/yourstory.png	(from https://junoon.me/)
13:08:50	3152/3152	---MCZ	200	added ('OK')	image/png	etag:W/%225fe302b3-c50%22	https://junoon.me/wp-content/themes/junoon/images/press-release/et-logo.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/press-release/et-logo.png	(from https://junoon.me/)
13:08:51	46645/46645	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225fd7666d-b635%22	https://junoon.me/wp-content/themes/junoon/images/press-release/indian_express.jpg	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/press-release/indian_express.jpg	(from https://junoon.me/)
13:08:51	2619/2619	---MCZ	200	added ('OK')	image/png	etag:W/%225fd7666d-a3b%22	https://junoon.me/wp-content/themes/junoon/images/press-release/techcircle.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/press-release/techcircle.png	(from https://junoon.me/)
13:08:51	10827/10827	---MCZ	200	added ('OK')	image/png	etag:W/%225fabc345-2a4b%22	https://junoon.me/wp-content/themes/junoon/images/press-release/full-Disrupt-logo.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/press-release/full-Disrupt-logo.png	(from https://junoon.me/)
13:08:52	72686/72686	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Feb%202021%2007:38:42%20GMT	https://junoon.me/press	C:/Users/vikrant/Website/junoon/junoon.me/press.html	(from https://junoon.me/)
13:08:52	8764/8764	---MCZ	200	added ('OK')	image/png	etag:W/%225f7d7ffc-223c%22	https://junoon.me/wp-content/themes/junoon/images/c-image.png	C:/Users/vikrant/Website/junoon/junoon.me/wp-content/themes/junoon/images/c-image.png	(from https://junoon.me/)
